#imageName, isWithoutDysgraphia,diffAngle, performanceTime 
bukkake_1_[3].png,1,0,0.802
bukkake_1_[4].png,1,0,0.628
bukkake_0_[0].png,0,1.737,2.116
bukkake_0_[1].png,0,5.681,1.936
bukkake_0_[2].png,0,7.152,2.625
bukkake_0_[3].png,0,2.262,2.684
bukkake_0_[4].png,0,8.281,2.786
bargain_1_[0].png,1,0,0.711
bargain_1_[1].png,1,0,1.671
bargain_1_[2].png,1,0,1.144
bargain_1_[3].png,1,0,0.531
bargain_1_[4].png,1,0,0.98
bargain_0_[0].png,0,2.514,1.873
bargain_0_[1].png,0,5.302,2.005
bargain_0_[2].png,0,0.071,2.509
bargain_0_[3].png,0,2.245,1.991
bargain_0_[4].png,0,4.384,1.768
compensation_1_[0].png,1,0,0.883
compensation_1_[1].png,1,0,1.689
compensation_1_[2].png,1,0,1.365
compensation_1_[3].png,1,0,2.521
compensation_1_[4].png,1,0,1.372
compensation_0_[0].png,0,0.644,2.383
compensation_0_[1].png,0,0.126,1.941
compensation_0_[2].png,0,3.795,2.634
compensation_0_[3].png,0,4.881,3.003
compensation_0_[4].png,0,2.981,1.549
guardian_1_[0].png,1,0,0.241
guardian_1_[1].png,1,0,1.235
guardian_1_[2].png,1,0,1.184
guardian_1_[3].png,1,0,0.912
guardian_1_[4].png,1,0,1.275
guardian_0_[0].png,0,8.131,2.266
guardian_0_[1].png,0,3.853,1.5
guardian_0_[2].png,0,0.379,1.865
guardian_0_[3].png,0,0.292,2.447
guardian_0_[4].png,0,3.546,1.214
capability_1_[0].png,1,0,0.935
capability_1_[1].png,1,0,1.396
capability_1_[2].png,1,0,0.441
capability_1_[3].png,1,0,0.513
capability_1_[4].png,1,0,0.754
capability_0_[0].png,0,1.508,1.966
capability_0_[1].png,0,1.718,2.869
capability_0_[2].png,0,2.458,2.673
capability_0_[3].png,0,2.684,2.32
capability_0_[4].png,0,16.333,2.195
wikipedia_1_[0].png,1,0,1.099
wikipedia_1_[1].png,1,0,1.395
wikipedia_1_[2].png,1,0,1.783
wikipedia_1_[3].png,1,0,1.421
wikipedia_1_[4].png,1,0,0.94
wikipedia_0_[0].png,0,0.797,2.25
wikipedia_0_[1].png,0,0.258,1.921
wikipedia_0_[2].png,0,1.051,2.614
wikipedia_0_[3].png,0,0.44,2.032
wikipedia_0_[4].png,0,1.01,2.332
ce_1_[0].png,1,0,1.938
ce_1_[1].png,1,0,1.803
ce_1_[2].png,1,0,1.186
ce_1_[3].png,1,0,0.976
ce_1_[4].png,1,0,1.544
ce_0_[0].png,0,9.669,2.144
ce_0_[1].png,0,5.576,2.809
ce_0_[2].png,0,9.786,3.335
ce_0_[3].png,0,7.858,2.482
ce_0_[4].png,0,9.103,2.414
lecture_1_[0].png,1,0,0.532
lecture_1_[1].png,1,0,1.051
lecture_1_[2].png,1,0,1.907
lecture_1_[3].png,1,0,0.802
lecture_1_[4].png,1,0,0.628
lecture_0_[0].png,0,2.806,2.116
lecture_0_[1].png,0,7.04,1.936
lecture_0_[2].png,0,7.111,2.625
lecture_0_[3].png,0,4.079,2.684
lecture_0_[4].png,0,16.601,2.786
ak_1_[0].png,1,0,1.09
ak_1_[1].png,1,0,0.964
ak_1_[2].png,1,0,0.949
ak_1_[3].png,1,0,0.395
ak_1_[4].png,1,0,0.38
ak_0_[0].png,0,2.062,3.559
ak_0_[1].png,0,8.881,1.972
ak_0_[2].png,0,7.595,2.545
ak_0_[3].png,0,12.362,1.626
ak_0_[4].png,0,21.448,2.093
export_1_[0].png,1,0,1.604
export_1_[1].png,1,0,2.146
export_1_[2].png,1,0,2.344
export_1_[3].png,1,0,0.39
export_1_[4].png,1,0,0.839
export_0_[0].png,0,0.357,1.45
export_0_[1].png,0,3.783,2.046
export_0_[2].png,0,4.498,2.831
export_0_[3].png,0,1.065,2.23
export_0_[4].png,0,4.074,2.494
cellular_1_[0].png,1,0,1.858
cellular_1_[1].png,1,0,0.792
cellular_1_[2].png,1,0,0.811
cellular_1_[3].png,1,0,0.51
cellular_1_[4].png,1,0,1.834
cellular_0_[0].png,0,9.308,2.081
cellular_0_[1].png,0,0.751,2.073
cellular_0_[2].png,0,1.368,2.62
cellular_0_[3].png,0,2.165,1.559
cellular_0_[4].png,0,10.796,2.19
fe_1_[0].png,1,0,1.16
fe_1_[1].png,1,0,0.766
fe_1_[2].png,1,0,1.096
fe_1_[3].png,1,0,0.282
fe_1_[4].png,1,0,1.611
fe_0_[0].png,0,12.426,2.464
fe_0_[1].png,0,2.409,3.182
fe_0_[2].png,0,9.17,2.652
fe_0_[3].png,0,16.26,2.452
fe_0_[4].png,0,11.252,2.273
simulation_1_[0].png,1,0,0.935
simulation_1_[1].png,1,0,1.396
simulation_1_[2].png,1,0,0.441
simulation_1_[3].png,1,0,0.513
simulation_1_[4].png,1,0,0.754
simulation_0_[0].png,0,5.227,1.966
simulation_0_[1].png,0,8.818,2.869
simulation_0_[2].png,0,1.729,2.673
simulation_0_[3].png,0,3.086,2.32
simulation_0_[4].png,0,2.856,2.195
norway_1_[0].png,1,0,1.123
norway_1_[1].png,1,0,1.372
norway_1_[2].png,1,0,0.423
norway_1_[3].png,1,0,0.91
norway_1_[4].png,1,0,1.167
norway_0_[0].png,0,3.606,2.783
norway_0_[1].png,0,5.379,2.96
norway_0_[2].png,0,8.609,2.072
norway_0_[3].png,0,1.073,2.301
norway_0_[4].png,0,1.834,2.046
craig_1_[0].png,1,0,0.278
craig_1_[1].png,1,0,1.142
craig_1_[2].png,1,0,1.575
craig_1_[3].png,1,0,0.866
craig_1_[4].png,1,0,1.735
craig_0_[0].png,0,5.25,2.634
craig_0_[1].png,0,0.731,1.49
craig_0_[2].png,0,8.444,2.708
craig_0_[3].png,0,12.505,1.876
craig_0_[4].png,0,0.077,2.507
layout_1_[0].png,1,0,1.09
layout_1_[1].png,1,0,0.964
layout_1_[2].png,1,0,0.949
layout_1_[3].png,1,0,0.395
layout_1_[4].png,1,0,0.38
layout_0_[0].png,0,0.447,3.559
layout_0_[1].png,0,5.927,1.972
layout_0_[2].png,0,4.97,2.545
layout_0_[3].png,0,2.087,1.626
layout_0_[4].png,0,3.359,2.093
managers_1_[0].png,1,0,1.367
managers_1_[1].png,1,0,1.669
managers_1_[2].png,1,0,0.647
managers_1_[3].png,1,0,1.104
managers_1_[4].png,1,0,1.715
managers_0_[0].png,0,12.461,2.99
managers_0_[1].png,0,2.557,2.531
managers_0_[2].png,0,15.011,2.255
managers_0_[3].png,0,1.473,3.224
managers_0_[4].png,0,1.709,1.998
vermont_1_[0].png,1,0,2.318
vermont_1_[1].png,1,0,1.008
vermont_1_[2].png,1,0,0.722
vermont_1_[3].png,1,0,1.278
vermont_1_[4].png,1,0,1.504
vermont_0_[0].png,0,4.241,2.421
vermont_0_[1].png,0,2.428,2.122
vermont_0_[2].png,0,1.396,1.395
vermont_0_[3].png,0,4.933,2.513
vermont_0_[4].png,0,1.558,2.252
herself_1_[0].png,1,0,0.484
herself_1_[1].png,1,0,1.124
herself_1_[2].png,1,0,0.406
herself_1_[3].png,1,0,1.59
herself_1_[4].png,1,0,0.893
herself_0_[0].png,0,19.14,1.877
herself_0_[1].png,0,3.638,2.443
herself_0_[2].png,0,1.128,2.603
herself_0_[3].png,0,10.449,3.01
herself_0_[4].png,0,6.07,2.313
aircraft_1_[0].png,1,0,1.205
aircraft_1_[1].png,1,0,1.476
aircraft_1_[2].png,1,0,0.62
aircraft_1_[3].png,1,0,0.644
aircraft_1_[4].png,1,0,0.899
aircraft_0_[0].png,0,9.273,2.256
aircraft_0_[1].png,0,10.022,2.22
aircraft_0_[2].png,0,8.485,1.654
aircraft_0_[3].png,0,0.838,2.445
aircraft_0_[4].png,0,3.24,2.565
initiatives_1_[0].png,1,0,1.16
initiatives_1_[1].png,1,0,0.766
initiatives_1_[2].png,1,0,1.096
initiatives_1_[3].png,1,0,0.282
initiatives_1_[4].png,1,0,1.611
initiatives_0_[0].png,0,0.167,2.464
initiatives_0_[1].png,0,4.833,3.182
initiatives_0_[2].png,0,0.035,2.652
initiatives_0_[3].png,0,2.985,2.452
initiatives_0_[4].png,0,0.371,2.273
asking_1_[0].png,1,0,1.275
asking_1_[1].png,1,0,0.442
asking_1_[2].png,1,0,1.165
asking_1_[3].png,1,0,1.782
asking_1_[4].png,1,0,0.668
asking_0_[0].png,0,12.443,2.66
asking_0_[1].png,0,1.399,3.123
asking_0_[2].png,0,3.215,2.147
asking_0_[3].png,0,3.707,2.52
asking_0_[4].png,0,5.228,1.512
ill_1_[0].png,1,0,0.278
ill_1_[1].png,1,0,1.142
ill_1_[2].png,1,0,1.575
ill_1_[3].png,1,0,0.866
ill_1_[4].png,1,0,1.735
ill_0_[0].png,0,14.491,2.634
ill_0_[1].png,0,4.004,1.49
ill_0_[2].png,0,6.812,2.708
ill_0_[3].png,0,4.467,1.876
ill_0_[4].png,0,1.29,2.507
producing_1_[0].png,1,0,0.711
producing_1_[1].png,1,0,1.671
producing_1_[2].png,1,0,1.144
producing_1_[3].png,1,0,0.531
producing_1_[4].png,1,0,0.98
producing_0_[0].png,0,4.462,1.873
producing_0_[1].png,0,2.067,2.005
producing_0_[2].png,0,1.2,2.509
producing_0_[3].png,0,4.801,1.991
producing_0_[4].png,0,3.588,1.768
modules_1_[0].png,1,0,1.238
modules_1_[1].png,1,0,0.478
modules_1_[2].png,1,0,1.685
modules_1_[3].png,1,0,0.668
modules_1_[4].png,1,0,1.897
modules_0_[0].png,0,0.332,1.815
modules_0_[1].png,0,4.006,2.047
modules_0_[2].png,0,3.828,1.792
modules_0_[3].png,0,3.668,2.667
modules_0_[4].png,0,3.07,2.645
blocks_1_[0].png,1,0,0.495
blocks_1_[1].png,1,0,1.69
blocks_1_[2].png,1,0,1.18
blocks_1_[3].png,1,0,0.318
blocks_1_[4].png,1,0,1.982
blocks_0_[0].png,0,0.123,2.489
blocks_0_[1].png,0,0.763,1.748
blocks_0_[2].png,0,4.973,1.851
blocks_0_[3].png,0,9.621,1.981
blocks_0_[4].png,0,0.0,1.963
churches_1_[0].png,1,0,1.099
churches_1_[1].png,1,0,1.395
churches_1_[2].png,1,0,1.783
churches_1_[3].png,1,0,1.421
churches_1_[4].png,1,0,0.94
churches_0_[0].png,0,5.106,2.25
churches_0_[1].png,0,4.414,1.921
churches_0_[2].png,0,0.287,2.614
churches_0_[3].png,0,2.714,2.032
churches_0_[4].png,0,8.679,2.332
sweden_1_[0].png,1,0,1.128
sweden_1_[1].png,1,0,0.979
sweden_1_[2].png,1,0,0.525
sweden_1_[3].png,1,0,1.841
sweden_1_[4].png,1,0,1.709
sweden_0_[0].png,0,12.287,1.958
sweden_0_[1].png,0,0.538,2.833
sweden_0_[2].png,0,2.962,2.474
sweden_0_[3].png,0,3.092,2.498
sweden_0_[4].png,0,0.136,2.697
concentration_1_[0].png,1,0,0.484
concentration_1_[1].png,1,0,1.124
concentration_1_[2].png,1,0,0.406
concentration_1_[3].png,1,0,1.59
concentration_1_[4].png,1,0,0.893
concentration_0_[0].png,0,0.968,1.877
concentration_0_[1].png,0,6.926,2.443
concentration_0_[2].png,0,4.624,2.603
concentration_0_[3].png,0,0.71,3.01
concentration_0_[4].png,0,0.019,2.313
normally_1_[0].png,1,0,0.526
normally_1_[1].png,1,0,1.633
normally_1_[2].png,1,0,1.014
normally_1_[3].png,1,0,1.269
normally_1_[4].png,1,0,0.913
normally_0_[0].png,0,5.477,3.355
normally_0_[1].png,0,2.688,2.165
normally_0_[2].png,0,4.346,2.204
normally_0_[3].png,0,1.329,2.732
normally_0_[4].png,0,2.976,2.469
precision_1_[0].png,1,0,1.858
precision_1_[1].png,1,0,0.792
precision_1_[2].png,1,0,0.811
precision_1_[3].png,1,0,0.51
precision_1_[4].png,1,0,1.834
precision_0_[0].png,0,4.796,2.081
precision_0_[1].png,0,12.558,2.073
precision_0_[2].png,0,4.588,2.62
precision_0_[3].png,0,1.261,1.559
precision_0_[4].png,0,8.036,2.19
conflict_1_[0].png,1,0,1.351
conflict_1_[1].png,1,0,0.875
conflict_1_[2].png,1,0,0.409
conflict_1_[3].png,1,0,1.687
conflict_1_[4].png,1,0,0.431
conflict_0_[0].png,0,2.05,2.487
conflict_0_[1].png,0,0.059,1.838
conflict_0_[2].png,0,9.073,1.88
conflict_0_[3].png,0,13.867,2.667
conflict_0_[4].png,0,5.535,2.258
classics_1_[0].png,1,0,0.711
classics_1_[1].png,1,0,1.671
classics_1_[2].png,1,0,1.144
classics_1_[3].png,1,0,0.531
classics_1_[4].png,1,0,0.98
classics_0_[0].png,0,1.329,1.873
classics_0_[1].png,0,11.904,2.005
classics_0_[2].png,0,6.976,2.509
classics_0_[3].png,0,3.855,1.991
classics_0_[4].png,0,1.692,1.768
lo_1_[0].png,1,0,0.95
lo_1_[1].png,1,0,0.777
lo_1_[2].png,1,0,2.112
lo_1_[3].png,1,0,0.526
lo_1_[4].png,1,0,0.653
lo_0_[0].png,0,3.734,1.95
lo_0_[1].png,0,9.622,3.152
lo_0_[2].png,0,6.617,2.425
lo_0_[3].png,0,13.577,2.575
lo_0_[4].png,0,20.575,2.981
damages_1_[0].png,1,0,1.123
damages_1_[1].png,1,0,1.372
damages_1_[2].png,1,0,0.423
damages_1_[3].png,1,0,0.91
damages_1_[4].png,1,0,1.167
damages_0_[0].png,0,6.987,2.783
damages_0_[1].png,0,1.877,2.96
damages_0_[2].png,0,4.612,2.072
damages_0_[3].png,0,4.249,2.301
damages_0_[4].png,0,7.31,2.046
lbs_1_[0].png,1,0,1.099
lbs_1_[1].png,1,0,1.395
lbs_1_[2].png,1,0,1.783
lbs_1_[3].png,1,0,1.421
lbs_1_[4].png,1,0,0.94
lbs_0_[0].png,0,9.308,2.25
lbs_0_[1].png,0,0.574,1.921
lbs_0_[2].png,0,2.397,2.614
lbs_0_[3].png,0,10.203,2.032
lbs_0_[4].png,0,11.512,2.332
conducted_1_[0].png,1,0,1.379
conducted_1_[1].png,1,0,1.258
conducted_1_[2].png,1,0,1.982
conducted_1_[3].png,1,0,0.588
conducted_1_[4].png,1,0,2.464
conducted_0_[0].png,0,5.659,2.53
conducted_0_[1].png,0,7.367,2.076
conducted_0_[2].png,0,2.094,2.146
conducted_0_[3].png,0,3.951,2.192
conducted_0_[4].png,0,0.497,3.077
spiritual_1_[0].png,1,0,1.521
spiritual_1_[1].png,1,0,1.722
spiritual_1_[2].png,1,0,1.767
spiritual_1_[3].png,1,0,2.115
spiritual_1_[4].png,1,0,1.435
spiritual_0_[0].png,0,0.575,1.664
spiritual_0_[1].png,0,1.919,3.334
spiritual_0_[2].png,0,4.265,1.79
spiritual_0_[3].png,0,7.78,2.661
spiritual_0_[4].png,0,0.514,2.032
lay_1_[0].png,1,0,1.858
lay_1_[1].png,1,0,0.792
lay_1_[2].png,1,0,0.811
lay_1_[3].png,1,0,0.51
lay_1_[4].png,1,0,1.834
lay_0_[0].png,0,1.073,2.081
lay_0_[1].png,0,10.096,2.073
lay_0_[2].png,0,1.668,2.62
lay_0_[3].png,0,15.532,1.559
lay_0_[4].png,0,1.453,2.19
reserves_1_[0].png,1,0,2.318
reserves_1_[1].png,1,0,1.008
reserves_1_[2].png,1,0,0.722
reserves_1_[3].png,1,0,1.278
reserves_1_[4].png,1,0,1.504
reserves_0_[0].png,0,0.142,2.421
reserves_0_[1].png,0,2.198,2.122
reserves_0_[2].png,0,0.01,1.395
reserves_0_[3].png,0,4.023,2.513
reserves_0_[4].png,0,7.455,2.252
versions_1_[0].png,1,0,1.253
versions_1_[1].png,1,0,0.391
versions_1_[2].png,1,0,1.376
versions_1_[3].png,1,0,0.813
versions_1_[4].png,1,0,0.455
versions_0_[0].png,0,5.604,1.665
versions_0_[1].png,0,4.641,1.66
versions_0_[2].png,0,2.091,2.694
versions_0_[3].png,0,1.091,2.743
versions_0_[4].png,0,2.124,2.543
hunting_1_[0].png,1,0,1.023
hunting_1_[1].png,1,0,2.493
hunting_1_[2].png,1,0,1.283
hunting_1_[3].png,1,0,0.58
hunting_1_[4].png,1,0,1.085
hunting_0_[0].png,0,5.183,2.212
hunting_0_[1].png,0,2.986,1.94
hunting_0_[2].png,0,1.778,3.192
hunting_0_[3].png,0,6.843,2.084
hunting_0_[4].png,0,3.151,2.347
interpretation_1_[0].png,1,0,1.123
interpretation_1_[1].png,1,0,1.372
interpretation_1_[2].png,1,0,0.423
interpretation_1_[3].png,1,0,0.91
interpretation_1_[4].png,1,0,1.167
interpretation_0_[0].png,0,8.858,2.783
interpretation_0_[1].png,0,0.309,2.96
interpretation_0_[2].png,0,6.374,2.072
interpretation_0_[3].png,0,8.296,2.301
interpretation_0_[4].png,0,3.827,2.046
employer_1_[0].png,1,0,0.954
employer_1_[1].png,1,0,1.211
employer_1_[2].png,1,0,0.938
employer_1_[3].png,1,0,0.545
employer_1_[4].png,1,0,0.921
employer_0_[0].png,0,9.283,2.169
employer_0_[1].png,0,5.61,2.151
employer_0_[2].png,0,3.347,2.479
employer_0_[3].png,0,8.325,1.954
employer_0_[4].png,0,0.015,2.092
contributed_1_[0].png,1,0,1.275
contributed_1_[1].png,1,0,0.442
contributed_1_[2].png,1,0,1.165
contributed_1_[3].png,1,0,1.782
contributed_1_[4].png,1,0,0.668
contributed_0_[0].png,0,2.197,2.66
contributed_0_[1].png,0,7.048,3.123
contributed_0_[2].png,0,0.223,2.147
contributed_0_[3].png,0,4.521,2.52
contributed_0_[4].png,0,2.281,1.512
diabetes_1_[0].png,1,0,0.302
diabetes_1_[1].png,1,0,0.77
diabetes_1_[2].png,1,0,2.175
diabetes_1_[3].png,1,0,2.168
diabetes_1_[4].png,1,0,0.456
diabetes_0_[0].png,0,4.275,2.904
diabetes_0_[1].png,0,6.154,1.867
diabetes_0_[2].png,0,3.42,2.019
diabetes_0_[3].png,0,4.094,2.576
diabetes_0_[4].png,0,0.742,2.81
horses_1_[0].png,1,0,2.318
horses_1_[1].png,1,0,1.008
horses_1_[2].png,1,0,0.722
horses_1_[3].png,1,0,1.278
horses_1_[4].png,1,0,1.504
horses_0_[0].png,0,2.241,2.421
horses_0_[1].png,0,2.445,2.122
horses_0_[2].png,0,4.802,1.395
horses_0_[3].png,0,2.957,2.513
horses_0_[4].png,0,2.244,2.252
occur_1_[0].png,1,0,0.211
occur_1_[1].png,1,0,2.472
occur_1_[2].png,1,0,0.591
occur_1_[3].png,1,0,0.496
occur_1_[4].png,1,0,1.762
occur_0_[0].png,0,1.915,2.589
occur_0_[1].png,0,2.726,2.674
occur_0_[2].png,0,0.111,1.181
occur_0_[3].png,0,3.033,1.734
occur_0_[4].png,0,0.365,2.318
solve_1_[0].png,1,0,0.495
solve_1_[1].png,1,0,1.69
solve_1_[2].png,1,0,1.18
solve_1_[3].png,1,0,0.318
solve_1_[4].png,1,0,1.982
solve_0_[0].png,0,2.882,2.489
solve_0_[1].png,0,10.712,1.748
solve_0_[2].png,0,2.587,1.851
solve_0_[3].png,0,4.199,1.981
solve_0_[4].png,0,5.336,1.963
suit_1_[0].png,1,0,0.893
suit_1_[1].png,1,0,1.72
suit_1_[2].png,1,0,0.528
suit_1_[3].png,1,0,1.332
suit_1_[4].png,1,0,2.373
suit_0_[0].png,0,12.807,2.567
suit_0_[1].png,0,6.123,2.059
suit_0_[2].png,0,10.952,2.847
suit_0_[3].png,0,12.221,3.264
suit_0_[4].png,0,4.187,1.717
lol_1_[0].png,1,0,1.275
lol_1_[1].png,1,0,0.442
lol_1_[2].png,1,0,1.165
lol_1_[3].png,1,0,1.782
lol_1_[4].png,1,0,0.668
lol_0_[0].png,0,13.411,2.66
lol_0_[1].png,0,0.652,3.123
lol_0_[2].png,0,3.261,2.147
lol_0_[3].png,0,11.731,2.52
lol_0_[4].png,0,12.017,1.512
ml_1_[0].png,1,0,0.468
ml_1_[1].png,1,0,1.567
ml_1_[2].png,1,0,1.783
ml_1_[3].png,1,0,1.326
ml_1_[4].png,1,0,1.298
ml_0_[0].png,0,6.576,2.677
ml_0_[1].png,0,0.018,1.832
ml_0_[2].png,0,4.734,1.778
ml_0_[3].png,0,8.651,2.567
ml_0_[4].png,0,20.376,2.216
shorts_1_[0].png,1,0,0.526
shorts_1_[1].png,1,0,1.633
shorts_1_[2].png,1,0,1.014
shorts_1_[3].png,1,0,1.269
shorts_1_[4].png,1,0,0.913
shorts_0_[0].png,0,1.671,3.355
shorts_0_[1].png,0,5.483,2.165
shorts_0_[2].png,0,2.455,2.204
shorts_0_[3].png,0,4.739,2.732
shorts_0_[4].png,0,0.219,2.469
percentage_1_[0].png,1,0,0.751
percentage_1_[1].png,1,0,0.947
percentage_1_[2].png,1,0,0.723
percentage_1_[3].png,1,0,0.81
percentage_1_[4].png,1,0,1.51
percentage_0_[0].png,0,0.543,1.645
percentage_0_[1].png,0,3.709,2.186
percentage_0_[2].png,0,2.153,1.776
percentage_0_[3].png,0,1.24,2.649
percentage_0_[4].png,0,2.659,3.271
dirty_1_[0].png,1,0,0.495
dirty_1_[1].png,1,0,1.69
dirty_1_[2].png,1,0,1.18
dirty_1_[3].png,1,0,0.318
dirty_1_[4].png,1,0,1.982
dirty_0_[0].png,0,2.27,2.489
dirty_0_[1].png,0,5.761,1.748
dirty_0_[2].png,0,7.291,1.851
dirty_0_[3].png,0,5.504,1.981
dirty_0_[4].png,0,11.151,1.963
shift_1_[0].png,1,0,0.848
shift_1_[1].png,1,0,0.889
shift_1_[2].png,1,0,0.854
shift_1_[3].png,1,0,1.178
shift_1_[4].png,1,0,0.312
shift_0_[0].png,0,4.539,2.539
shift_0_[1].png,0,13.824,2.886
shift_0_[2].png,0,11.309,1.301
shift_0_[3].png,0,6.922,1.503
shift_0_[4].png,0,1.244,2.235
knows_1_[0].png,1,0,0.242
knows_1_[1].png,1,0,1.472
knows_1_[2].png,1,0,0.242
knows_1_[3].png,1,0,0.522
knows_1_[4].png,1,0,1.516
knows_0_[0].png,0,2.813,2.273
knows_0_[1].png,0,1.281,2.471
knows_0_[2].png,0,10.582,2.238
knows_0_[3].png,0,8.094,3.275
knows_0_[4].png,0,1.109,2.335
reproduction_1_[0].png,1,0,0.95
reproduction_1_[1].png,1,0,0.777
reproduction_1_[2].png,1,0,2.112
reproduction_1_[3].png,1,0,0.526
reproduction_1_[4].png,1,0,0.653
reproduction_0_[0].png,0,5.568,1.95
reproduction_0_[1].png,0,2.544,3.152
reproduction_0_[2].png,0,1.626,2.425
reproduction_0_[3].png,0,1.891,2.575
reproduction_0_[4].png,0,8.237,2.981
deck_1_[0].png,1,0,0.526
deck_1_[1].png,1,0,1.633
deck_1_[2].png,1,0,1.014
deck_1_[3].png,1,0,1.269
deck_1_[4].png,1,0,0.913
deck_0_[0].png,0,5.535,3.355
deck_0_[1].png,0,5.164,2.165
deck_0_[2].png,0,4.699,2.204
deck_0_[3].png,0,11.38,2.732
deck_0_[4].png,0,6.77,2.469
chip_1_[0].png,1,0,1.224
chip_1_[1].png,1,0,1.565
chip_1_[2].png,1,0,0.577
chip_1_[3].png,1,0,0.959
chip_1_[4].png,1,0,0.334
chip_0_[0].png,0,0.695,3.064
chip_0_[1].png,0,17.298,2.038
chip_0_[2].png,0,16.777,2.274
chip_0_[3].png,0,17.195,2.578
chip_0_[4].png,0,32.402,2.412
wayne_1_[0].png,1,0,0.95
wayne_1_[1].png,1,0,0.777
wayne_1_[2].png,1,0,2.112
wayne_1_[3].png,1,0,0.526
wayne_1_[4].png,1,0,0.653
wayne_0_[0].png,0,2.975,1.95
wayne_0_[1].png,0,10.067,3.152
wayne_0_[2].png,0,2.527,2.425
wayne_0_[3].png,0,9.497,2.575
wayne_0_[4].png,0,3.298,2.981
minority_1_[0].png,1,0,1.521
minority_1_[1].png,1,0,1.722
minority_1_[2].png,1,0,1.767
minority_1_[3].png,1,0,2.115
minority_1_[4].png,1,0,1.435
minority_0_[0].png,0,6.441,1.664
minority_0_[1].png,0,11.082,3.334
minority_0_[2].png,0,6.875,1.79
minority_0_[3].png,0,1.079,2.661
minority_0_[4].png,0,4.941,2.032
mississippi_1_[0].png,1,0,1.122
mississippi_1_[1].png,1,0,1.505
mississippi_1_[2].png,1,0,1.441
mississippi_1_[3].png,1,0,0.406
mississippi_1_[4].png,1,0,0.713
mississippi_0_[0].png,0,5.339,2.832
mississippi_0_[1].png,0,1.607,2.008
mississippi_0_[2].png,0,6.444,2.441
mississippi_0_[3].png,0,9.067,2.207
mississippi_0_[4].png,0,13.477,2.182
res_1_[0].png,1,0,1.776
res_1_[1].png,1,0,0.489
res_1_[2].png,1,0,1.083
res_1_[3].png,1,0,0.724
res_1_[4].png,1,0,2.011
res_0_[0].png,0,23.847,2.346
res_0_[1].png,0,7.88,2.368
res_0_[2].png,0,16.607,3.095
res_0_[3].png,0,7.803,2.038
res_0_[4].png,0,1.148,2.778
td_1_[0].png,1,0,1.023
td_1_[1].png,1,0,2.493
td_1_[2].png,1,0,1.283
td_1_[3].png,1,0,0.58
td_1_[4].png,1,0,1.085
td_0_[0].png,0,2.143,2.212
td_0_[1].png,0,2.11,1.94
td_0_[2].png,0,6.21,3.192
td_0_[3].png,0,0.41,2.084
td_0_[4].png,0,3.588,2.347
donate_1_[0].png,1,0,1.521
donate_1_[1].png,1,0,1.722
donate_1_[2].png,1,0,1.767
donate_1_[3].png,1,0,2.115
donate_1_[4].png,1,0,1.435
donate_0_[0].png,0,7.353,1.664
donate_0_[1].png,0,3.904,3.334
donate_0_[2].png,0,0.946,1.79
donate_0_[3].png,0,0.74,2.661
donate_0_[4].png,0,3.083,2.032
sit_1_[0].png,1,0,1.42
sit_1_[1].png,1,0,1.106
sit_1_[2].png,1,0,0.797
sit_1_[3].png,1,0,1.862
sit_1_[4].png,1,0,0.835
sit_0_[0].png,0,2.677,2.576
sit_0_[1].png,0,23.057,2.168
sit_0_[2].png,0,19.016,2.347
sit_0_[3].png,0,6.82,2.387
sit_0_[4].png,0,2.426,2.769
describe_1_[0].png,1,0,0.833
describe_1_[1].png,1,0,1.052
describe_1_[2].png,1,0,1.748
describe_1_[3].png,1,0,1.463
describe_1_[4].png,1,0,1.488
describe_0_[0].png,0,0.617,2.129
describe_0_[1].png,0,1.246,2.863
describe_0_[2].png,0,10.967,1.947
describe_0_[3].png,0,1.264,2.405
describe_0_[4].png,0,1.197,2.838
diverse_1_[0].png,1,0,0.302
diverse_1_[1].png,1,0,0.77
diverse_1_[2].png,1,0,2.175
diverse_1_[3].png,1,0,2.168
diverse_1_[4].png,1,0,0.456
diverse_0_[0].png,0,0.708,2.904
diverse_0_[1].png,0,0.129,1.867
diverse_0_[2].png,0,4.558,2.019
diverse_0_[3].png,0,1.04,2.576
diverse_0_[4].png,0,1.995,2.81
taught_1_[0].png,1,0,1.023
taught_1_[1].png,1,0,2.493
taught_1_[2].png,1,0,1.283
taught_1_[3].png,1,0,0.58
taught_1_[4].png,1,0,1.085
taught_0_[0].png,0,2.034,2.212
taught_0_[1].png,0,4.83,1.94
taught_0_[2].png,0,1.449,3.192
taught_0_[3].png,0,4.465,2.084
taught_0_[4].png,0,5.504,2.347
bodies_1_[0].png,1,0,0.906
bodies_1_[1].png,1,0,1.233
bodies_1_[2].png,1,0,1.051
bodies_1_[3].png,1,0,1.872
bodies_1_[4].png,1,0,0.82
bodies_0_[0].png,0,4.548,2.895
bodies_0_[1].png,0,2.526,2.682
bodies_0_[2].png,0,1.934,2.859
bodies_0_[3].png,0,6.83,1.892
bodies_0_[4].png,0,0.924,2.662
concern_1_[0].png,1,0,1.187
concern_1_[1].png,1,0,1.246
concern_1_[2].png,1,0,1.31
concern_1_[3].png,1,0,0.687
concern_1_[4].png,1,0,1.118
concern_0_[0].png,0,5.722,2.631
concern_0_[1].png,0,4.004,2.66
concern_0_[2].png,0,2.318,2.223
