#imageName, isWithoutDysgraphia,diffAngle, performanceTime 
edited_0_[2].png,0,3.089,1.772
edited_0_[3].png,0,2.629,3.219
edited_0_[4].png,0,0.826,2.171
writer_1_[0].png,1,0,0.517
writer_1_[1].png,1,0,1.225
writer_1_[2].png,1,0,0.748
writer_1_[3].png,1,0,1.022
writer_1_[4].png,1,0,0.389
writer_0_[0].png,0,0.029,2.194
writer_0_[1].png,0,2.105,3.076
writer_0_[2].png,0,3.403,2.025
writer_0_[3].png,0,5.97,1.849
writer_0_[4].png,0,2.377,2.511
combat_1_[0].png,1,0,2.007
combat_1_[1].png,1,0,1.486
combat_1_[2].png,1,0,0.831
combat_1_[3].png,1,0,1.104
combat_1_[4].png,1,0,0.694
combat_0_[0].png,0,3.984,2.766
combat_0_[1].png,0,3.23,2.258
combat_0_[2].png,0,3.667,1.719
combat_0_[3].png,0,5.237,3.103
combat_0_[4].png,0,11.24,2.733
operate_1_[0].png,1,0,0.721
operate_1_[1].png,1,0,2.474
operate_1_[2].png,1,0,0.678
operate_1_[3].png,1,0,0.634
operate_1_[4].png,1,0,1.064
operate_0_[0].png,0,4.142,3.164
operate_0_[1].png,0,1.583,2.872
operate_0_[2].png,0,0.5,2.927
operate_0_[3].png,0,4.463,1.959
operate_0_[4].png,0,4.41,3.312
constant_1_[0].png,1,0,2.007
constant_1_[1].png,1,0,1.486
constant_1_[2].png,1,0,0.831
constant_1_[3].png,1,0,1.104
constant_1_[4].png,1,0,0.694
constant_0_[0].png,0,4.221,2.766
constant_0_[1].png,0,2.576,2.258
constant_0_[2].png,0,1.398,1.719
constant_0_[3].png,0,7.624,3.103
constant_0_[4].png,0,4.391,2.733
chairman_1_[0].png,1,0,1.587
chairman_1_[1].png,1,0,1.57
chairman_1_[2].png,1,0,1.766
chairman_1_[3].png,1,0,1.041
chairman_1_[4].png,1,0,1.167
chairman_0_[0].png,0,0.179,1.312
chairman_0_[1].png,0,7.024,1.189
chairman_0_[2].png,0,2.248,1.761
chairman_0_[3].png,0,2.367,2.761
chairman_0_[4].png,0,4.865,2.567
reducing_1_[0].png,1,0,1.141
reducing_1_[1].png,1,0,1.081
reducing_1_[2].png,1,0,0.926
reducing_1_[3].png,1,0,0.938
reducing_1_[4].png,1,0,0.921
reducing_0_[0].png,0,6.398,2.039
reducing_0_[1].png,0,6.131,1.855
reducing_0_[2].png,0,7.461,2.25
reducing_0_[3].png,0,4.005,2.734
reducing_0_[4].png,0,0.303,2.866
bills_1_[0].png,1,0,1.326
bills_1_[1].png,1,0,0.967
bills_1_[2].png,1,0,0.99
bills_1_[3].png,1,0,1.784
bills_1_[4].png,1,0,1.209
bills_0_[0].png,0,4.075,1.815
bills_0_[1].png,0,6.589,1.127
bills_0_[2].png,0,7.08,2.682
bills_0_[3].png,0,1.954,2.302
bills_0_[4].png,0,3.665,2.574
visa_1_[0].png,1,0,1.141
visa_1_[1].png,1,0,1.081
visa_1_[2].png,1,0,0.926
visa_1_[3].png,1,0,0.938
visa_1_[4].png,1,0,0.921
visa_0_[0].png,0,15.446,2.039
visa_0_[1].png,0,12.214,1.855
visa_0_[2].png,0,8.91,2.25
visa_0_[3].png,0,2.563,2.734
visa_0_[4].png,0,2.766,2.866
violence_1_[0].png,1,0,2.506
violence_1_[1].png,1,0,0.795
violence_1_[2].png,1,0,1.401
violence_1_[3].png,1,0,0.561
violence_1_[4].png,1,0,0.663
violence_0_[0].png,0,2.482,2.078
violence_0_[1].png,0,2.485,2.767
violence_0_[2].png,0,0.41,2.244
violence_0_[3].png,0,1.252,2.027
violence_0_[4].png,0,2.673,1.795
stopped_1_[0].png,1,0,0.573
stopped_1_[1].png,1,0,0.861
stopped_1_[2].png,1,0,0.909
stopped_1_[3].png,1,0,0.755
stopped_1_[4].png,1,0,0.976
stopped_0_[0].png,0,3.55,1.689
stopped_0_[1].png,0,1.593,2.399
stopped_0_[2].png,0,3.271,2.256
stopped_0_[3].png,0,1.407,2.2
stopped_0_[4].png,0,2.375,2.377
bold_1_[0].png,1,0,0.504
bold_1_[1].png,1,0,0.922
bold_1_[2].png,1,0,1.263
bold_1_[3].png,1,0,1.385
bold_1_[4].png,1,0,0.896
bold_0_[0].png,0,8.08,2.446
bold_0_[1].png,0,9.302,2.773
bold_0_[2].png,0,8.475,3.399
bold_0_[3].png,0,7.127,2.313
bold_0_[4].png,0,11.145,2.109
mouth_1_[0].png,1,0,0.573
mouth_1_[1].png,1,0,0.861
mouth_1_[2].png,1,0,0.909
mouth_1_[3].png,1,0,0.755
mouth_1_[4].png,1,0,0.976
mouth_0_[0].png,0,11.801,1.689
mouth_0_[1].png,0,0.97,2.399
mouth_0_[2].png,0,1.454,2.256
mouth_0_[3].png,0,2.402,2.2
mouth_0_[4].png,0,2.384,2.377
fans_1_[0].png,1,0,1.195
fans_1_[1].png,1,0,1.366
fans_1_[2].png,1,0,1.781
fans_1_[3].png,1,0,0.364
fans_1_[4].png,1,0,1.945
fans_0_[0].png,0,4.857,2.659
fans_0_[1].png,0,1.549,2.402
fans_0_[2].png,0,3.014,3.155
fans_0_[3].png,0,9.082,2.282
fans_0_[4].png,0,6.168,2.464
occupation_1_[0].png,1,0,1.018
occupation_1_[1].png,1,0,1.981
occupation_1_[2].png,1,0,1.025
occupation_1_[3].png,1,0,1.702
occupation_1_[4].png,1,0,0.246
occupation_0_[0].png,0,0.462,2.072
occupation_0_[1].png,0,1.383,2.833
occupation_0_[2].png,0,0.264,2.97
occupation_0_[3].png,0,3.386,1.904
occupation_0_[4].png,0,1.615,1.676
bathroom_1_[0].png,1,0,0.318
bathroom_1_[1].png,1,0,0.403
bathroom_1_[2].png,1,0,0.938
bathroom_1_[3].png,1,0,0.818
bathroom_1_[4].png,1,0,1.009
bathroom_0_[0].png,0,4.441,1.997
bathroom_0_[1].png,0,2.818,1.554
bathroom_0_[2].png,0,3.025,1.994
bathroom_0_[3].png,0,3.235,2.674
bathroom_0_[4].png,0,2.933,2.096
jewish_1_[0].png,1,0,1.018
jewish_1_[1].png,1,0,1.981
jewish_1_[2].png,1,0,1.025
jewish_1_[3].png,1,0,1.702
jewish_1_[4].png,1,0,0.246
jewish_0_[0].png,0,10.751,2.072
jewish_0_[1].png,0,3.616,2.833
jewish_0_[2].png,0,7.855,2.97
jewish_0_[3].png,0,5.51,1.904
jewish_0_[4].png,0,0.965,1.676
oklahoma_1_[0].png,1,0,2.206
oklahoma_1_[1].png,1,0,1.488
oklahoma_1_[2].png,1,0,0.42
oklahoma_1_[3].png,1,0,0.363
oklahoma_1_[4].png,1,0,0.514
oklahoma_0_[0].png,0,1.71,2.062
oklahoma_0_[1].png,0,3.047,2.175
oklahoma_0_[2].png,0,4.088,2.261
oklahoma_0_[3].png,0,0.261,1.414
oklahoma_0_[4].png,0,0.313,2.712
lakes_1_[0].png,1,0,1.319
lakes_1_[1].png,1,0,2.183
lakes_1_[2].png,1,0,1.854
lakes_1_[3].png,1,0,1.25
lakes_1_[4].png,1,0,0.399
lakes_0_[0].png,0,1.494,2.095
lakes_0_[1].png,0,7.767,2.399
lakes_0_[2].png,0,7.064,2.227
lakes_0_[3].png,0,8.766,2.615
lakes_0_[4].png,0,6.354,3.027
stable_1_[0].png,1,0,0.752
stable_1_[1].png,1,0,0.938
stable_1_[2].png,1,0,1.027
stable_1_[3].png,1,0,1.744
stable_1_[4].png,1,0,1.147
stable_0_[0].png,0,5.501,2.791
stable_0_[1].png,0,8.777,2.509
stable_0_[2].png,0,3.02,2.146
stable_0_[3].png,0,14.363,2.001
stable_0_[4].png,0,8.16,2.663
meter_1_[0].png,1,0,1.319
meter_1_[1].png,1,0,2.183
meter_1_[2].png,1,0,1.854
meter_1_[3].png,1,0,1.25
meter_1_[4].png,1,0,0.399
meter_0_[0].png,0,1.929,2.095
meter_0_[1].png,0,10.779,2.399
meter_0_[2].png,0,0.203,2.227
meter_0_[3].png,0,3.684,2.615
meter_0_[4].png,0,18.117,3.027
speakers_1_[0].png,1,0,2.881
speakers_1_[1].png,1,0,1.011
speakers_1_[2].png,1,0,0.785
speakers_1_[3].png,1,0,1.375
speakers_1_[4].png,1,0,1.011
speakers_0_[0].png,0,3.215,1.589
speakers_0_[1].png,0,0.925,2.195
speakers_0_[2].png,0,5.451,2.513
speakers_0_[3].png,0,2.858,2.36
speakers_0_[4].png,0,3.614,2.051
butt_1_[0].png,1,0,0.795
butt_1_[1].png,1,0,0.968
butt_1_[2].png,1,0,0.402
butt_1_[3].png,1,0,1.82
butt_1_[4].png,1,0,1.406
butt_0_[0].png,0,1.981,2.722
butt_0_[1].png,0,2.974,2.145
butt_0_[2].png,0,3.447,1.695
butt_0_[3].png,0,1.072,2.129
butt_0_[4].png,0,2.575,2.322
opera_1_[0].png,1,0,1.771
opera_1_[1].png,1,0,0.476
opera_1_[2].png,1,0,0.609
opera_1_[3].png,1,0,0.517
opera_1_[4].png,1,0,1.102
opera_0_[0].png,0,7.024,1.438
opera_0_[1].png,0,0.466,2.213
opera_0_[2].png,0,4.945,2.243
opera_0_[3].png,0,1.432,2.024
opera_0_[4].png,0,7.657,2.568
linked_1_[0].png,1,0,0.795
linked_1_[1].png,1,0,0.968
linked_1_[2].png,1,0,0.402
linked_1_[3].png,1,0,1.82
linked_1_[4].png,1,0,1.406
linked_0_[0].png,0,2.546,2.722
linked_0_[1].png,0,2.269,2.145
linked_0_[2].png,0,4.866,1.695
linked_0_[3].png,0,5.683,2.129
linked_0_[4].png,0,3.698,2.322
drink_1_[0].png,1,0,0.9
drink_1_[1].png,1,0,1.669
drink_1_[2].png,1,0,0.791
drink_1_[3].png,1,0,1.239
drink_1_[4].png,1,0,1.212
drink_0_[0].png,0,14.529,2.793
drink_0_[1].png,0,4.06,1.649
drink_0_[2].png,0,12.514,2.35
drink_0_[3].png,0,7.379,2.015
drink_0_[4].png,0,4.679,1.951
donations_1_[0].png,1,0,0.836
donations_1_[1].png,1,0,0.747
donations_1_[2].png,1,0,1.149
donations_1_[3].png,1,0,1.925
donations_1_[4].png,1,0,1.687
donations_0_[0].png,0,0.97,2.774
donations_0_[1].png,0,0.429,2.6
donations_0_[2].png,0,12.092,2.802
donations_0_[3].png,0,1.269,1.713
donations_0_[4].png,0,1.89,2.514
definitions_1_[0].png,1,0,2.324
definitions_1_[1].png,1,0,0.337
definitions_1_[2].png,1,0,0.945
definitions_1_[3].png,1,0,1.617
definitions_1_[4].png,1,0,0.594
definitions_0_[0].png,0,0.811,2.257
definitions_0_[1].png,0,1.219,2.06
definitions_0_[2].png,0,0.166,1.772
definitions_0_[3].png,0,17.807,3.219
definitions_0_[4].png,0,2.144,2.171
portland_1_[0].png,1,0,0.836
portland_1_[1].png,1,0,0.747
portland_1_[2].png,1,0,1.149
portland_1_[3].png,1,0,1.925
portland_1_[4].png,1,0,1.687
portland_0_[0].png,0,2.544,2.774
portland_0_[1].png,0,3.023,2.6
portland_0_[2].png,0,5.497,2.802
portland_0_[3].png,0,2.018,1.713
portland_0_[4].png,0,5.759,2.514
academy_1_[0].png,1,0,0.755
academy_1_[1].png,1,0,1.17
academy_1_[2].png,1,0,2.007
academy_1_[3].png,1,0,2.103
academy_1_[4].png,1,0,0.271
academy_0_[0].png,0,4.551,2.21
academy_0_[1].png,0,5.291,2.425
academy_0_[2].png,0,9.962,3.258
academy_0_[3].png,0,7.261,2.711
academy_0_[4].png,0,6.258,2.415
associations_1_[0].png,1,0,0.275
associations_1_[1].png,1,0,0.396
associations_1_[2].png,1,0,1.167
associations_1_[3].png,1,0,1.678
associations_1_[4].png,1,0,1.214
associations_0_[0].png,0,2.406,2.844
associations_0_[1].png,0,0.219,2.65
associations_0_[2].png,0,2.148,1.977
associations_0_[3].png,0,0.271,3.191
associations_0_[4].png,0,7.378,2.716
von_1_[0].png,1,0,2.007
von_1_[1].png,1,0,1.486
von_1_[2].png,1,0,0.831
von_1_[3].png,1,0,1.104
von_1_[4].png,1,0,0.694
von_0_[0].png,0,11.639,2.766
von_0_[1].png,0,9.727,2.258
von_0_[2].png,0,16.374,1.719
von_0_[3].png,0,0.389,3.103
von_0_[4].png,0,4.366,2.733
interviews_1_[0].png,1,0,0.275
interviews_1_[1].png,1,0,0.396
interviews_1_[2].png,1,0,1.167
interviews_1_[3].png,1,0,1.678
interviews_1_[4].png,1,0,1.214
interviews_0_[0].png,0,2.331,2.844
interviews_0_[1].png,0,0.382,2.65
interviews_0_[2].png,0,9.944,1.977
interviews_0_[3].png,0,3.152,3.191
interviews_0_[4].png,0,3.392,2.716
dynamic_1_[0].png,1,0,0.889
dynamic_1_[1].png,1,0,1.076
dynamic_1_[2].png,1,0,1.458
dynamic_1_[3].png,1,0,1.11
dynamic_1_[4].png,1,0,0.335
dynamic_0_[0].png,0,7.284,1.686
dynamic_0_[1].png,0,2.136,2.266
dynamic_0_[2].png,0,7.675,2.227
dynamic_0_[3].png,0,0.947,3.653
dynamic_0_[4].png,0,7.669,2.369
citysearch_1_[0].png,1,0,1.355
citysearch_1_[1].png,1,0,1.388
citysearch_1_[2].png,1,0,0.225
citysearch_1_[3].png,1,0,0.453
citysearch_1_[4].png,1,0,1.013
citysearch_0_[0].png,0,2.281,2.312
citysearch_0_[1].png,0,0.734,3.143
citysearch_0_[2].png,0,2.038,1.893
citysearch_0_[3].png,0,1.298,2.667
citysearch_0_[4].png,0,0.902,2.902
doctors_1_[0].png,1,0,1.141
doctors_1_[1].png,1,0,1.081
doctors_1_[2].png,1,0,0.926
doctors_1_[3].png,1,0,0.938
doctors_1_[4].png,1,0,0.921
doctors_0_[0].png,0,10.586,2.039
doctors_0_[1].png,0,1.97,1.855
doctors_0_[2].png,0,4.478,2.25
doctors_0_[3].png,0,0.094,2.734
doctors_0_[4].png,0,3.647,2.866
concepts_1_[0].png,1,0,1.355
concepts_1_[1].png,1,0,1.388
concepts_1_[2].png,1,0,0.225
concepts_1_[3].png,1,0,0.453
concepts_1_[4].png,1,0,1.013
concepts_0_[0].png,0,6.506,2.312
concepts_0_[1].png,0,1.789,3.143
concepts_0_[2].png,0,3.225,1.893
concepts_0_[3].png,0,0.546,2.667
concepts_0_[4].png,0,9.494,2.902
gender_1_[0].png,1,0,1.68
gender_1_[1].png,1,0,0.314
gender_1_[2].png,1,0,0.691
gender_1_[3].png,1,0,1.573
gender_1_[4].png,1,0,1.943
gender_0_[0].png,0,1.854,2.156
gender_0_[1].png,0,4.107,2.288
gender_0_[2].png,0,8.195,2.288
gender_0_[3].png,0,3.357,2.059
gender_0_[4].png,0,9.136,2.982
closely_1_[0].png,1,0,0.405
closely_1_[1].png,1,0,0.849
closely_1_[2].png,1,0,1.345
closely_1_[3].png,1,0,1.739
closely_1_[4].png,1,0,0.628
closely_0_[0].png,0,10.413,2.142
closely_0_[1].png,0,12.136,2.819
closely_0_[2].png,0,25.24,2.019
closely_0_[3].png,0,4.289,2.77
closely_0_[4].png,0,18.652,3.455
lesson_1_[0].png,1,0,0.573
lesson_1_[1].png,1,0,0.861
lesson_1_[2].png,1,0,0.909
lesson_1_[3].png,1,0,0.755
lesson_1_[4].png,1,0,0.976
lesson_0_[0].png,0,6.471,1.689
lesson_0_[1].png,0,11.245,2.399
lesson_0_[2].png,0,1.618,2.256
lesson_0_[3].png,0,1.687,2.2
lesson_0_[4].png,0,0.136,2.377
nh_1_[0].png,1,0,0.405
nh_1_[1].png,1,0,0.849
nh_1_[2].png,1,0,1.345
nh_1_[3].png,1,0,1.739
nh_1_[4].png,1,0,0.628
nh_0_[0].png,0,32.335,2.142
nh_0_[1].png,0,3.276,2.819
nh_0_[2].png,0,3.264,2.019
nh_0_[3].png,0,10.634,2.77
nh_0_[4].png,0,0.782,3.455
eat_1_[0].png,1,0,1.216
eat_1_[1].png,1,0,1.248
eat_1_[2].png,1,0,0.314
eat_1_[3].png,1,0,0.974
eat_1_[4].png,1,0,1.118
eat_0_[0].png,0,13.2,2.736
eat_0_[1].png,0,18.721,2.61
eat_0_[2].png,0,4.041,1.774
eat_0_[3].png,0,11.286,1.448
eat_0_[4].png,0,0.251,2.547
radiation_1_[0].png,1,0,1.828
radiation_1_[1].png,1,0,0.896
radiation_1_[2].png,1,0,1.431
radiation_1_[3].png,1,0,1.924
radiation_1_[4].png,1,0,1.93
radiation_0_[0].png,0,7.164,1.769
radiation_0_[1].png,0,0.071,2.308
radiation_0_[2].png,0,16.44,1.86
radiation_0_[3].png,0,0.98,2.951
radiation_0_[4].png,0,0.857,2.791
cinema_1_[0].png,1,0,1.018
cinema_1_[1].png,1,0,1.981
cinema_1_[2].png,1,0,1.025
cinema_1_[3].png,1,0,1.702
cinema_1_[4].png,1,0,0.246
cinema_0_[0].png,0,0.715,2.072
cinema_0_[1].png,0,16.798,2.833
cinema_0_[2].png,0,2.839,2.97
cinema_0_[3].png,0,6.931,1.904
cinema_0_[4].png,0,2.705,1.676
gun_1_[0].png,1,0,1.828
gun_1_[1].png,1,0,0.896
gun_1_[2].png,1,0,1.431
gun_1_[3].png,1,0,1.924
gun_1_[4].png,1,0,1.93
gun_0_[0].png,0,0.004,1.769
gun_0_[1].png,0,4.884,2.308
gun_0_[2].png,0,3.977,1.86
gun_0_[3].png,0,8.575,2.951
gun_0_[4].png,0,7.313,2.791
permanent_1_[0].png,1,0,0.208
permanent_1_[1].png,1,0,0.767
permanent_1_[2].png,1,0,1.152
permanent_1_[3].png,1,0,0.565
permanent_1_[4].png,1,0,2.623
permanent_0_[0].png,0,1.753,2.195
permanent_0_[1].png,0,7.095,3.306
permanent_0_[2].png,0,0.049,2.075
permanent_0_[3].png,0,2.754,2.098
permanent_0_[4].png,0,2.289,2.596
diary_1_[0].png,1,0,1.17
diary_1_[1].png,1,0,1.443
diary_1_[2].png,1,0,1.554
diary_1_[3].png,1,0,2.082
diary_1_[4].png,1,0,1.495
diary_0_[0].png,0,2.103,3.423
diary_0_[1].png,0,4.683,1.943
diary_0_[2].png,0,7.705,2.672
diary_0_[3].png,0,6.802,2.68
diary_0_[4].png,0,5.174,2.378
asset_1_[0].png,1,0,1.319
asset_1_[1].png,1,0,2.183
asset_1_[2].png,1,0,1.854
asset_1_[3].png,1,0,1.25
asset_1_[4].png,1,0,0.399
asset_0_[0].png,0,5.226,2.095
asset_0_[1].png,0,9.234,2.399
asset_0_[2].png,0,5.724,2.227
asset_0_[3].png,0,4.45,2.615
asset_0_[4].png,0,6.134,3.027
reflect_1_[0].png,1,0,1.17
reflect_1_[1].png,1,0,1.443
reflect_1_[2].png,1,0,1.554
reflect_1_[3].png,1,0,2.082
reflect_1_[4].png,1,0,1.495
reflect_0_[0].png,0,3.546,3.423
reflect_0_[1].png,0,6.268,1.943
reflect_0_[2].png,0,6.135,2.672
reflect_0_[3].png,0,7.374,2.68
reflect_0_[4].png,0,1.445,2.378
agriculture_1_[0].png,1,0,2.644
agriculture_1_[1].png,1,0,2.219
agriculture_1_[2].png,1,0,1.182
agriculture_1_[3].png,1,0,0.867
agriculture_1_[4].png,1,0,0.795
agriculture_0_[0].png,0,2.102,2.457
agriculture_0_[1].png,0,0.826,2.115
agriculture_0_[2].png,0,0.585,2.678
agriculture_0_[3].png,0,0.744,2.274
agriculture_0_[4].png,0,0.236,2.123
seriously_1_[0].png,1,0,0.816
seriously_1_[1].png,1,0,0.362
seriously_1_[2].png,1,0,0.991
seriously_1_[3].png,1,0,1.385
seriously_1_[4].png,1,0,0.234
seriously_0_[0].png,0,0.727,1.89
seriously_0_[1].png,0,1.028,2.543
seriously_0_[2].png,0,6.322,2.474
seriously_0_[3].png,0,1.255,1.336
seriously_0_[4].png,0,0.413,2.357
ag_1_[0].png,1,0,0.795
ag_1_[1].png,1,0,0.968
ag_1_[2].png,1,0,0.402
ag_1_[3].png,1,0,1.82
ag_1_[4].png,1,0,1.406
ag_0_[0].png,0,22.255,2.722
ag_0_[1].png,0,0.224,2.145
ag_0_[2].png,0,15.723,1.695
ag_0_[3].png,0,11.703,2.129
ag_0_[4].png,0,2.482,2.322
pure_1_[0].png,1,0,0.816
pure_1_[1].png,1,0,0.362
pure_1_[2].png,1,0,0.991
pure_1_[3].png,1,0,1.385
pure_1_[4].png,1,0,0.234
pure_0_[0].png,0,5.686,1.89
pure_0_[1].png,0,0.838,2.543
pure_0_[2].png,0,1.212,2.474
pure_0_[3].png,0,13.691,1.336
pure_0_[4].png,0,3.787,2.357
dell_1_[0].png,1,0,0.494
dell_1_[1].png,1,0,2.008
dell_1_[2].png,1,0,0.451
dell_1_[3].png,1,0,1.54
dell_1_[4].png,1,0,0.891
dell_0_[0].png,0,2.186,1.701
dell_0_[1].png,0,7.172,2.937
dell_0_[2].png,0,2.382,1.991
dell_0_[3].png,0,13.39,1.35
dell_0_[4].png,0,2.822,1.956
scan_1_[0].png,1,0,0.836
scan_1_[1].png,1,0,0.747
scan_1_[2].png,1,0,1.149
scan_1_[3].png,1,0,1.925
scan_1_[4].png,1,0,1.687
scan_0_[0].png,0,2.776,2.774
scan_0_[1].png,0,2.421,2.6
scan_0_[2].png,0,0.05,2.802
scan_0_[3].png,0,6.178,1.713
scan_0_[4].png,0,8.28,2.514
kings_1_[0].png,1,0,0.465
kings_1_[1].png,1,0,0.856
kings_1_[2].png,1,0,1.933
kings_1_[3].png,1,0,2.193
kings_1_[4].png,1,0,1.284
kings_0_[0].png,0,0.77,1.928
kings_0_[1].png,0,6.906,1.857
kings_0_[2].png,0,1.162,2.602
kings_0_[3].png,0,8.96,2.267
kings_0_[4].png,0,5.168,2.485
deliver_1_[0].png,1,0,0.465
deliver_1_[1].png,1,0,0.856
deliver_1_[2].png,1,0,1.933
deliver_1_[3].png,1,0,2.193
deliver_1_[4].png,1,0,1.284
deliver_0_[0].png,0,3.543,1.928
deliver_0_[1].png,0,0.007,1.857
deliver_0_[2].png,0,4.751,2.602
deliver_0_[3].png,0,2.858,2.267
deliver_0_[4].png,0,6.781,2.485
cleaning_1_[0].png,1,0,0.677
cleaning_1_[1].png,1,0,1.255
cleaning_1_[2].png,1,0,0.953
cleaning_1_[3].png,1,0,0.584
cleaning_1_[4].png,1,0,1.801
cleaning_0_[0].png,0,2.1,2.479
cleaning_0_[1].png,0,5.887,1.294
cleaning_0_[2].png,0,3.524,2.707
cleaning_0_[3].png,0,1.301,1.934
cleaning_0_[4].png,0,2.522,2.834
elections_1_[0].png,1,0,0.275
elections_1_[1].png,1,0,0.396
elections_1_[2].png,1,0,1.167
elections_1_[3].png,1,0,1.678
elections_1_[4].png,1,0,1.214
elections_0_[0].png,0,4.737,2.844
elections_0_[1].png,0,1.454,2.65
elections_0_[2].png,0,0.237,1.977
elections_0_[3].png,0,2.899,3.191
elections_0_[4].png,0,0.013,2.716
wonder_1_[0].png,1,0,0.551
wonder_1_[1].png,1,0,0.396
wonder_1_[2].png,1,0,1.449
wonder_1_[3].png,1,0,1.599
wonder_1_[4].png,1,0,0.245
wonder_0_[0].png,0,15.648,2.801
wonder_0_[1].png,0,13.179,2.197
wonder_0_[2].png,0,0.553,1.174
wonder_0_[3].png,0,3.891,2.411
wonder_0_[4].png,0,0.246,2.588
shooting_1_[0].png,1,0,0.551
shooting_1_[1].png,1,0,0.396
shooting_1_[2].png,1,0,1.449
shooting_1_[3].png,1,0,1.599
shooting_1_[4].png,1,0,0.245
shooting_0_[0].png,0,2.7,2.801
shooting_0_[1].png,0,0.283,2.197
shooting_0_[2].png,0,18.574,1.174
shooting_0_[3].png,0,12.659,2.411
shooting_0_[4].png,0,6.153,2.588
constitutes_1_[0].png,1,0,0.658
constitutes_1_[1].png,1,0,1.115
constitutes_1_[2].png,1,0,1.012
constitutes_1_[3].png,1,0,0.388
constitutes_1_[4].png,1,0,1.013
constitutes_0_[0].png,0,7.232,1.808
constitutes_0_[1].png,0,1.343,2.272
constitutes_0_[2].png,0,1.57,1.198
constitutes_0_[3].png,0,1.584,2.578
constitutes_0_[4].png,0,0.906,2.92
kent_1_[0].png,1,0,1.233
kent_1_[1].png,1,0,0.962
kent_1_[2].png,1,0,0.796
kent_1_[3].png,1,0,2.027
kent_1_[4].png,1,0,0.869
kent_0_[0].png,0,2.677,1.735
kent_0_[1].png,0,0.795,2.662
kent_0_[2].png,0,2.685,2.376
kent_0_[3].png,0,6.756,1.814
kent_0_[4].png,0,20.321,3.221
drinking_1_[0].png,1,0,1.355
drinking_1_[1].png,1,0,1.388
drinking_1_[2].png,1,0,0.225
drinking_1_[3].png,1,0,0.453
drinking_1_[4].png,1,0,1.013
drinking_0_[0].png,0,6.431,2.312
drinking_0_[1].png,0,10.122,3.143
drinking_0_[2].png,0,0.51,1.893
drinking_0_[3].png,0,3.269,2.667
drinking_0_[4].png,0,6.171,2.902
hell_1_[0].png,1,0,1.233
hell_1_[1].png,1,0,0.962
hell_1_[2].png,1,0,0.796
hell_1_[3].png,1,0,2.027
hell_1_[4].png,1,0,0.869
hell_0_[0].png,0,4.642,1.735
hell_0_[1].png,0,3.001,2.662
hell_0_[2].png,0,6.541,2.376
hell_0_[3].png,0,13.72,1.814
hell_0_[4].png,0,8.793,3.221
portfolio_1_[0].png,1,0,1.473
portfolio_1_[1].png,1,0,2.168
portfolio_1_[2].png,1,0,0.975
portfolio_1_[3].png,1,0,1.341
portfolio_1_[4].png,1,0,1.428
portfolio_0_[0].png,0,4.316,1.793
portfolio_0_[1].png,0,2.003,1.981
portfolio_0_[2].png,0,1.433,2.433
portfolio_0_[3].png,0,0.54,2.049
portfolio_0_[4].png,0,4.963,1.482
adds_1_[0].png,1,0,0.466
adds_1_[1].png,1,0,1.238
adds_1_[2].png,1,0,0.931
adds_1_[3].png,1,0,1.966
adds_1_[4].png,1,0,0.889
adds_0_[0].png,0,3.77,2.143
adds_0_[1].png,0,1.832,2.051
adds_0_[2].png,0,3.001,1.577
adds_0_[3].png,0,7.214,1.679
adds_0_[4].png,0,0.028,2.776
lessons_1_[0].png,1,0,0.466
lessons_1_[1].png,1,0,1.238
lessons_1_[2].png,1,0,0.931
lessons_1_[3].png,1,0,1.966
lessons_1_[4].png,1,0,0.889
lessons_0_[0].png,0,5.774,2.143
lessons_0_[1].png,0,2.236,2.051
lessons_0_[2].png,0,3.681,1.577
lessons_0_[3].png,0,0.681,1.679
lessons_0_[4].png,0,6.207,2.776
blowjobs_1_[0].png,1,0,0.405
blowjobs_1_[1].png,1,0,0.849
blowjobs_1_[2].png,1,0,1.345
blowjobs_1_[3].png,1,0,1.739
blowjobs_1_[4].png,1,0,0.628
blowjobs_0_[0].png,0,2.164,2.142
blowjobs_0_[1].png,0,0.803,2.819
blowjobs_0_[2].png,0,2.452,2.019
blowjobs_0_[3].png,0,0.751,2.77
blowjobs_0_[4].png,0,5.886,3.455
nsw_1_[0].png,1,0,2.152
nsw_1_[1].png,1,0,1.78
nsw_1_[2].png,1,0,0.904
nsw_1_[3].png,1,0,1.49
nsw_1_[4].png,1,0,2.483
nsw_0_[0].png,0,2.206,2.406
nsw_0_[1].png,0,6.023,2.485
nsw_0_[2].png,0,15.089,2.368
nsw_0_[3].png,0,2.99,1.953
nsw_0_[4].png,0,5.261,2.5
practical_1_[0].png,1,0,1.23
practical_1_[1].png,1,0,0.401
practical_1_[2].png,1,0,2.091
practical_1_[3].png,1,0,0.796
practical_1_[4].png,1,0,0.799
practical_0_[0].png,0,11.56,3.25
practical_0_[1].png,0,0.865,2.077
practical_0_[2].png,0,9.51,2.854
practical_0_[3].png,0,1.164,2.919
practical_0_[4].png,0,8.636,2.587
reaction_1_[0].png,1,0,1.828
reaction_1_[1].png,1,0,0.896
reaction_1_[2].png,1,0,1.431
reaction_1_[3].png,1,0,1.924
reaction_1_[4].png,1,0,1.93
reaction_0_[0].png,0,8.877,1.769
reaction_0_[1].png,0,4.423,2.308
reaction_0_[2].png,0,3.311,1.86
reaction_0_[3].png,0,2.228,2.951
